SchoolId,LSCMemberType,MemberName,MemberVotes,Short_Name,Long_Name,Primary_Category,Network
610060,PARENT,Chau T Nguyen,0,Chicago World Language Academy,Chicago World Language Academy,ES,Network 6
610060,PARENT,Danielle M Dewalt,0,Chicago World Language Academy,Chicago World Language Academy,ES,Network 6
610060,PARENT,Daryl  Seaton,0,Chicago World Language Academy,Chicago World Language Academy,ES,Network 6
610060,PARENT,Eugene S Park,0,Chicago World Language Academy,Chicago World Language Academy,ES,Network 6
610060,PARENT,Juan J Gonzalez,0,Chicago World Language Academy,Chicago World Language Academy,ES,Network 6
610060,PARENT,Wendy C Cruz,0,Chicago World Language Academy,Chicago World Language Academy,ES,Network 6
610060,TEACHER,Kevin A Lynch,0,Chicago World Language Academy,Chicago World Language Academy,ES,Network 6
610060,TEACHER,Randi J McManus,0,Chicago World Language Academy,Chicago World Language Academy,ES,Network 6
610239,PARENT,Elva  Gonzalez,0,DALEY,Richard J Daley Elementary Academy,ES,Network 8
610239,PARENT,Michelle  Gutierrez,0,DALEY,Richard J Daley Elementary Academy,ES,Network 8
610239,PARENT,Walter  Galligani,0,DALEY,Richard J Daley Elementary Academy,ES,Network 8
610239,TEACHER,Arizbel  Preciado,0,DALEY,Richard J Daley Elementary Academy,ES,Network 8
609875,COMMUNITY,Lillian  Gonzales,0,DARWIN,Charles R Darwin Elementary School,ES,Network 4
609875,COMMUNITY,Ricardo J Perez,0,DARWIN,Charles R Darwin Elementary School,ES,Network 4
609875,NONTCHSTAFF,Maria G Sotelo Ibarra,0,DARWIN,Charles R Darwin Elementary School,ES,Network 4
609875,PARENT,Carlos  De Jesus,0,DARWIN,Charles R Darwin Elementary School,ES,Network 4
609875,PARENT,Crystal  Gomez,0,DARWIN,Charles R Darwin Elementary School,ES,Network 4
609875,PARENT,Diana  Soliz,0,DARWIN,Charles R Darwin Elementary School,ES,Network 4
609875,PARENT,Edith  Armenta,0,DARWIN,Charles R Darwin Elementary School,ES,Network 4
609875,PARENT,Jasmin  Alvarez,0,DARWIN,Charles R Darwin Elementary School,ES,Network 4
609875,PARENT,Judy  Tabares,0,DARWIN,Charles R Darwin Elementary School,ES,Network 4
609875,PARENT,Rosa  Cajamarca,0,DARWIN,Charles R Darwin Elementary School,ES,Network 4
609875,TEACHER,Angelique O Ayala,0,DARWIN,Charles R Darwin Elementary School,ES,Network 4
609875,TEACHER,Mayra L Garcia,0,DARWIN,Charles R Darwin Elementary School,ES,Network 4
609875,TEACHER,Vanesa J DeLao,0,DARWIN,Charles R Darwin Elementary School,ES,Network 4
609876,COMMUNITY,Anita  Caballero,0,DAVIS N,Nathan S Davis Elementary School,ES,Network 8
609876,NONTCHSTAFF,Rennie  Dela Rosa,0,DAVIS N,Nathan S Davis Elementary School,ES,Network 8
609876,TEACHER,Cynthia D Palomares,0,DAVIS N,Nathan S Davis Elementary School,ES,Network 8
609876,TEACHER,Dmytro A Mirtsyn,0,DAVIS N,Nathan S Davis Elementary School,ES,Network 8
609876,TEACHER,Lucia M Solis,0,DAVIS N,Nathan S Davis Elementary School,ES,Network 8
609876,TEACHER,Luminita  Dragos,0,DAVIS N,Nathan S Davis Elementary School,ES,Network 8
609879,COMMUNITY,Maria L Mendoza,0,DAWES,Charles Gates Dawes Elementary School,ES,Network 10
609879,COMMUNITY,Patricia A Glatz,0,DAWES,Charles Gates Dawes Elementary School,ES,Network 10
609879,NONTCHSTAFF,Sandra P Novoa,0,DAWES,Charles Gates Dawes Elementary School,ES,Network 10
609879,PARENT,Arilaus D Jackson,0,DAWES,Charles Gates Dawes Elementary School,ES,Network 10
609879,PARENT,Claudia  Mendoza,0,DAWES,Charles Gates Dawes Elementary School,ES,Network 10
609879,PARENT,Claudia I Vega,0,DAWES,Charles Gates Dawes Elementary School,ES,Network 10
609879,PARENT,Esther  Alvarado,0,DAWES,Charles Gates Dawes Elementary School,ES,Network 10
609879,PARENT,Lindsay C Holbrook,0,DAWES,Charles Gates Dawes Elementary School,ES,Network 10
609879,PARENT,Maria T Fuller,0,DAWES,Charles Gates Dawes Elementary School,ES,Network 10
609879,TEACHER,Alyse M Biszewski,0,DAWES,Charles Gates Dawes Elementary School,ES,Network 10
609879,TEACHER,Elizabeth W DiMarco,0,DAWES,Charles Gates Dawes Elementary School,ES,Network 10
610313,COMMUNITY,Ann E Baltzer,0,DE DIEGO,Jose De Diego Elementary Community Academy,ES,Network 5
610313,COMMUNITY,Maureen  Hellwig,0,DE DIEGO,Jose De Diego Elementary Community Academy,ES,Network 5
610313,NONTCHSTAFF,Boris  Negron,0,DE DIEGO,Jose De Diego Elementary Community Academy,ES,Network 5
610313,PARENT,Aici  Li,0,DE DIEGO,Jose De Diego Elementary Community Academy,ES,Network 5
610313,PARENT,Brigid C Comer,0,DE DIEGO,Jose De Diego Elementary Community Academy,ES,Network 5
610313,PARENT,Lidia L Medina,0,DE DIEGO,Jose De Diego Elementary Community Academy,ES,Network 5
610313,PARENT,Sabrina B Pretsch,0,DE DIEGO,Jose De Diego Elementary Community Academy,ES,Network 5
610313,PARENT,Saleena  Maldonado,0,DE DIEGO,Jose De Diego Elementary Community Academy,ES,Network 5
610313,TEACHER,John D Navarro,0,DE DIEGO,Jose De Diego Elementary Community Academy,ES,Network 5
610313,TEACHER,Lyndsay B Whitfield,0,DE DIEGO,Jose De Diego Elementary Community Academy,ES,Network 5
610367,NONTCHSTAFF,Monica S Adams,0,DEPRIEST,Oscar DePriest Elementary School,ES,Network 3
610367,PARENT,Monica  Johnson,0,DEPRIEST,Oscar DePriest Elementary School,ES,Network 3
610252,COMMUNITY,Cloria  McCray-Duckins,0,DETT,Robert Nathaniel Dett Elementary School,ES,Network 6
610252,PARENT,Tocciral  Johnson,0,DETT,Robert Nathaniel Dett Elementary School,ES,Network 6
609884,NONTCHSTAFF,Fernando  Pena,0,DEVER,William E Dever Elementary School,ES,Network 1
609884,PARENT,Edward  Bannon,0,DEVER,William E Dever Elementary School,ES,Network 1
609884,PARENT,Gina  Morrone,0,DEVER,William E Dever Elementary School,ES,Network 1
609884,PARENT,Sandra  Meza,0,DEVER,William E Dever Elementary School,ES,Network 1
609884,TEACHER,Deidre  Habetler,0,DEVER,William E Dever Elementary School,ES,Network 1
610363,COMMUNITY,Molly A Robinson,0,DISNEY,Walt Disney Magnet Elementary School,ES,Network 2
610363,PARENT,Antoinette L Hammonds,0,DISNEY,Walt Disney Magnet Elementary School,ES,Network 2
610363,PARENT,Catherine A Ashlaw Doherty,0,DISNEY,Walt Disney Magnet Elementary School,ES,Network 2
610363,PARENT,Eileen  Philbin,0,DISNEY,Walt Disney Magnet Elementary School,ES,Network 2
610363,PARENT,Keith L McCormick,0,DISNEY,Walt Disney Magnet Elementary School,ES,Network 2
610363,PARENT,Marilyn A Alam,0,DISNEY,Walt Disney Magnet Elementary School,ES,Network 2
610363,PARENT,Sandra  Cruz,0,DISNEY,Walt Disney Magnet Elementary School,ES,Network 2
610515,COMMUNITY,Steven A Grosso,0,DISNEY II ES,Disney II Magnet School,ES,Network 14
610515,NONTCHSTAFF,Jadira  Cardenas,0,DISNEY II ES,Disney II Magnet School,ES,Network 14
610515,PARENT,Alexandra N Heestand,0,DISNEY II ES,Disney II Magnet School,ES,Network 14
610515,PARENT,Alina M Baima,0,DISNEY II ES,Disney II Magnet School,ES,Network 14
610515,PARENT,Jennifer  Griffin,0,DISNEY II ES,Disney II Magnet School,ES,Network 14
610515,PARENT,Kenisha T Davis,0,DISNEY II ES,Disney II Magnet School,ES,Network 14
610515,TEACHER,Daniel F Bartel,0,DISNEY II ES,Disney II Magnet School,ES,Network 14
609887,NONTCHSTAFF,Samantha D Meaderds,0,DIXON,Arthur Dixon Elementary School,ES,Network 12
609887,PARENT,Aisha  Brundidge,0,DIXON,Arthur Dixon Elementary School,ES,Network 12
609887,TEACHER,Joy L Dillard,0,DIXON,Arthur Dixon Elementary School,ES,Network 12
609887,TEACHER,Maureen  Gallagher,0,DIXON,Arthur Dixon Elementary School,ES,Network 12
609891,NONTCHSTAFF,Deriqua  Gipson,0,DOOLITTLE,James R Doolittle Jr Elementary School,ES,Network 9
609891,PARENT,Lanette  Ford,0,DOOLITTLE,James R Doolittle Jr Elementary School,ES,Network 9
609891,TEACHER,Janice D Shaw,0,DOOLITTLE,James R Doolittle Jr Elementary School,ES,Network 9
609893,PARENT,Angela  Gazdziak,0,DORE,John C Dore Elementary School,ES,Network 10
609893,PARENT,Laura  Olivo,0,DORE,John C Dore Elementary School,ES,Network 10
609893,PARENT,Maria  Beauregard,0,DORE,John C Dore Elementary School,ES,Network 10
609893,PARENT,Miriam  Santiago,0,DORE,John C Dore Elementary School,ES,Network 10
609893,PARENT,Sandra  Zolna,0,DORE,John C Dore Elementary School,ES,Network 10
609893,PARENT,Stephanie  Eichstaedt-Kriske,0,DORE,John C Dore Elementary School,ES,Network 10
609893,TEACHER,Dawn  Marren-O'Brien,0,DORE,John C Dore Elementary School,ES,Network 10
609893,TEACHER,James P Crist,0,DORE,John C Dore Elementary School,ES,Network 10
610245,COMMUNITY,Catherine  Jones,0,DOUGLASS HS,Frederick A Douglass Academy High School,HS,Network 15
610245,NONTCHSTAFF,Sherry  Jordan,0,DOUGLASS HS,Frederick A Douglass Academy High School,HS,Network 15
610245,PARENT,Mary H Betts,0,DOUGLASS HS,Frederick A Douglass Academy High School,HS,Network 15
610245,TEACHER,Gerald A Roberson,0,DOUGLASS HS,Frederick A Douglass Academy High School,HS,Network 15
609894,COMMUNITY,Marletta C Farmer,0,DRAKE,John B Drake Elementary School,ES,Network 9
609894,COMMUNITY,Regina  Reed,0,DRAKE,John B Drake Elementary School,ES,Network 9
609894,NONTCHSTAFF,Yvette  Southerland,0,DRAKE,John B Drake Elementary School,ES,Network 9
609894,PARENT,Annette L Gandy,0,DRAKE,John B Drake Elementary School,ES,Network 9
609894,PARENT,Edwina D Davis,0,DRAKE,John B Drake Elementary School,ES,Network 9
609894,PARENT,Lynnita M Coleman,0,DRAKE,John B Drake Elementary School,ES,Network 9
609894,PARENT,Melvin J McClendon,0,DRAKE,John B Drake Elementary School,ES,Network 9
609894,PARENT,Pierre A Collins,0,DRAKE,John B Drake Elementary School,ES,Network 9
609894,PARENT,Valeria D Lenior,0,DRAKE,John B Drake Elementary School,ES,Network 9
609894,TEACHER,Adrienne A Head,0,DRAKE,John B Drake Elementary School,ES,Network 9
610263,COMMUNITY,Patricia B Johnson,0,DULLES,John Foster Dulles Elementary School,ES,AUSL
610263,NONTCHSTAFF,Charlyn S Jackson,0,DULLES,John Foster Dulles Elementary School,ES,AUSL
610263,PARENT,Martha  Askew,0,DULLES,John Foster Dulles Elementary School,ES,AUSL
610263,PARENT,Portia D Braswell,0,DULLES,John Foster Dulles Elementary School,ES,AUSL
610263,TEACHER,Sheena S Watkins,0,DULLES,John Foster Dulles Elementary School,ES,AUSL
610352,COMMUNITY,Zanthe R Scott,0,DURKIN PARK,Durkin Park Elementary School,ES,Network 10
610352,NONTCHSTAFF,Corina  Hanson,0,DURKIN PARK,Durkin Park Elementary School,ES,Network 10
610352,PARENT,Hector  Cano,0,DURKIN PARK,Durkin Park Elementary School,ES,Network 10
610352,PARENT,Lisa S Sotelo,0,DURKIN PARK,Durkin Park Elementary School,ES,Network 10
610352,PARENT,Sabrina  Diaz,0,DURKIN PARK,Durkin Park Elementary School,ES,Network 10
610352,TEACHER,Helena F Branch,0,DURKIN PARK,Durkin Park Elementary School,ES,Network 10
610352,TEACHER,Jennifer A Fleming,0,DURKIN PARK,Durkin Park Elementary School,ES,Network 10
610254,NONTCHSTAFF,Janie  Rucker,0,DVORAK,Dvorak Technology Academy,ES,Network 7
610254,TEACHER,Deshaun A Simmons,0,DVORAK,Dvorak Technology Academy,ES,Network 7
610254,TEACHER,Kjerstin J Anderson,0,DVORAK,Dvorak Technology Academy,ES,Network 7
610254,TEACHER,Megan K Dykes,0,DVORAK,Dvorak Technology Academy,ES,Network 7
610587,PARENT,Antoinette  Peterson,0,DYETT ARTS HS,Walter Henri Dyett High School for the Arts,HS,Network 17
610587,PARENT,Damon  Smith,0,DYETT ARTS HS,Walter Henri Dyett High School for the Arts,HS,Network 17
610587,TEACHER,Briana T Bryson,0,DYETT ARTS HS,Walter Henri Dyett High School for the Arts,HS,Network 17
610587,TEACHER,Sharina L Ware,0,DYETT ARTS HS,Walter Henri Dyett High School for the Arts,HS,Network 17
610316,COMMUNITY,Sherry A Rodgers,0,EARHART,Amelia Earhart Options for Knowledge ES,ES,Network 12
610316,NONTCHSTAFF,Janice A Johnson,0,EARHART,Amelia Earhart Options for Knowledge ES,ES,Network 12
610316,PARENT,Fella  Johnson,0,EARHART,Amelia Earhart Options for Knowledge ES,ES,Network 12
610316,PARENT,Ladonna  Randle,0,EARHART,Amelia Earhart Options for Knowledge ES,ES,Network 12
610316,PARENT,Lawrence J Clark,0,EARHART,Amelia Earhart Options for Knowledge ES,ES,Network 12
610316,PARENT,Litricia  Payne,0,EARHART,Amelia Earhart Options for Knowledge ES,ES,Network 12
610316,TEACHER,Anita  Young,0,EARHART,Amelia Earhart Options for Knowledge ES,ES,Network 12
610316,TEACHER,Bradley C Pike,0,EARHART,Amelia Earhart Options for Knowledge ES,ES,Network 12
609897,COMMUNITY,Cherli A Montgomery,0,EARLE,Charles W Earle Elementary School,ES,Network 11
609897,COMMUNITY,Darlene  Suttle,0,EARLE,Charles W Earle Elementary School,ES,Network 11
609897,COMMUNITY,Houston  Rogers,0,EARLE,Charles W Earle Elementary School,ES,Network 11
609897,PARENT,D'ana R O'Banner,0,EARLE,Charles W Earle Elementary School,ES,Network 11
609897,PARENT,Jessie B Buchanan,0,EARLE,Charles W Earle Elementary School,ES,Network 11
609897,PARENT,Tamatha  Jones,0,EARLE,Charles W Earle Elementary School,ES,Network 11
609897,TEACHER,Luevinia  Morgan,0,EARLE,Charles W Earle Elementary School,ES,Network 11
609898,COMMUNITY,Dolores  Contreras,0,EBERHART,John F Eberhart Elementary School,ES,Network 10
609898,COMMUNITY,Eduardo  Guillen,0,EBERHART,John F Eberhart Elementary School,ES,Network 10
609898,COMMUNITY,Marlene  Mosqueda,0,EBERHART,John F Eberhart Elementary School,ES,Network 10
609898,COMMUNITY,Patricia  Torres-Thompson,0,EBERHART,John F Eberhart Elementary School,ES,Network 10
609898,PARENT,Daniel  Morales-Doyle,0,EBERHART,John F Eberhart Elementary School,ES,Network 10
609898,PARENT,Maria  Soberanis- Vargas,0,EBERHART,John F Eberhart Elementary School,ES,Network 10
609898,PARENT,Marisa  Alarcon,0,EBERHART,John F Eberhart Elementary School,ES,Network 10
609898,PARENT,Marlene  Aroche,0,EBERHART,John F Eberhart Elementary School,ES,Network 10
609898,TEACHER,Corrie E Dalton,0,EBERHART,John F Eberhart Elementary School,ES,Network 10
609898,TEACHER,Raymundo  Salgado,0,EBERHART,John F Eberhart Elementary School,ES,Network 10
609899,COMMUNITY,Melissa  Fortune,0,EBINGER,Christian Ebinger Elementary School,ES,ISP
609899,COMMUNITY,Paul R Struebing,0,EBINGER,Christian Ebinger Elementary School,ES,ISP
609899,NONTCHSTAFF,Mariana  Myers,0,EBINGER,Christian Ebinger Elementary School,ES,ISP
609899,PARENT,Charity R Haines,0,EBINGER,Christian Ebinger Elementary School,ES,ISP
609899,PARENT,Corie A Frasor,0,EBINGER,Christian Ebinger Elementary School,ES,ISP
609899,PARENT,Jason T Clark,0,EBINGER,Christian Ebinger Elementary School,ES,ISP
609899,PARENT,John P Murphy,0,EBINGER,Christian Ebinger Elementary School,ES,ISP
609899,PARENT,Juddson B Bowers,0,EBINGER,Christian Ebinger Elementary School,ES,ISP
609899,PARENT,Katy A Maher,0,EBINGER,Christian Ebinger Elementary School,ES,ISP
609899,PARENT,Olimpia M Savarino,0,EBINGER,Christian Ebinger Elementary School,ES,ISP
609899,PARENT,Philip D Lacey,0,EBINGER,Christian Ebinger Elementary School,ES,ISP
609899,PARENT,Richard B DeFelice,0,EBINGER,Christian Ebinger Elementary School,ES,ISP
609899,PARENT,Victoria I Parker,0,EBINGER,Christian Ebinger Elementary School,ES,ISP
609899,TEACHER,Kimberly A Klepitsch,0,EBINGER,Christian Ebinger Elementary School,ES,ISP
609899,TEACHER,Margaret A Burke,0,EBINGER,Christian Ebinger Elementary School,ES,ISP
609901,COMMUNITY,Konstantine (Dean)  Alonistiotis,0,EDGEBROOK,Edgebrook Elementary School,ES,Network 1
609901,COMMUNITY,Ryan D Friedman,0,EDGEBROOK,Edgebrook Elementary School,ES,Network 1
609901,NONTCHSTAFF,Maureen A Raya,0,EDGEBROOK,Edgebrook Elementary School,ES,Network 1
609901,PARENT,Connie L Fuentes,0,EDGEBROOK,Edgebrook Elementary School,ES,Network 1
609901,PARENT,David J Martinen,0,EDGEBROOK,Edgebrook Elementary School,ES,Network 1
609901,PARENT,Eric A Burgeson,0,EDGEBROOK,Edgebrook Elementary School,ES,Network 1
609901,PARENT,Michael I Nick,0,EDGEBROOK,Edgebrook Elementary School,ES,Network 1
609901,PARENT,Robert R Galassi,0,EDGEBROOK,Edgebrook Elementary School,ES,Network 1
609901,TEACHER,Kathryn  Beese,0,EDGEBROOK,Edgebrook Elementary School,ES,Network 1
609901,TEACHER,Kathryn M Dorn,0,EDGEBROOK,Edgebrook Elementary School,ES,Network 1
609901,TEACHER,Mary Lee  Aherne,0,EDGEBROOK,Edgebrook Elementary School,ES,Network 1
609794,PARENT,Erin J English-Bailey,0,EDISON,Thomas A Edison Regional Gifted Center ES,ES,Network 1
609794,PARENT,John A Martini,0,EDISON,Thomas A Edison Regional Gifted Center ES,ES,Network 1
609794,PARENT,Shawn S Jones,0,EDISON,Thomas A Edison Regional Gifted Center ES,ES,Network 1
609794,TEACHER,Daneal R Silvers,0,EDISON,Thomas A Edison Regional Gifted Center ES,ES,Network 1
610523,COMMUNITY,Nicholas  Kania,0,EDISON PARK,Edison Park Elementary School,ES,Network 1
610523,NONTCHSTAFF,Camille A Steiner,0,EDISON PARK,Edison Park Elementary School,ES,Network 1
610523,PARENT,Ryan  McGuffey,0,EDISON PARK,Edison Park Elementary School,ES,Network 1
610523,TEACHER,Sarah E Hernandez,0,EDISON PARK,Edison Park Elementary School,ES,Network 1
609903,COMMUNITY,Jaime M Groth Searle,0,EDWARDS,Richard Edwards Elementary School,ES,Network 8
609903,NONTCHSTAFF,Jose  Requena,0,EDWARDS,Richard Edwards Elementary School,ES,Network 8
609903,NONTCHSTAFF,Juana E Tobias,0,EDWARDS,Richard Edwards Elementary School,ES,Network 8
609903,PARENT,Andrea M Torres,0,EDWARDS,Richard Edwards Elementary School,ES,Network 8
609903,PARENT,Claudia E Reyes,0,EDWARDS,Richard Edwards Elementary School,ES,Network 8
609903,PARENT,Erika A Hernandez,0,EDWARDS,Richard Edwards Elementary School,ES,Network 8
609903,PARENT,Liliana  Hernandez,0,EDWARDS,Richard Edwards Elementary School,ES,Network 8
609903,PARENT,Mitzi A Calzada,0,EDWARDS,Richard Edwards Elementary School,ES,Network 8
609903,TEACHER,Adriana C Barrera,0,EDWARDS,Richard Edwards Elementary School,ES,Network 8
609903,TEACHER,Antonio  Ortega,0,EDWARDS,Richard Edwards Elementary School,ES,Network 8
609903,TEACHER,Elpidio  Pintor,0,EDWARDS,Richard Edwards Elementary School,ES,Network 8
609904,COMMUNITY,Carl A King,0,ELLINGTON,Edward K Ellington Elementary School,ES,Network 3
609904,NONTCHSTAFF,Terrayne K Ellis,0,ELLINGTON,Edward K Ellington Elementary School,ES,Network 3
609904,PARENT,Angel  Williams,0,ELLINGTON,Edward K Ellington Elementary School,ES,Network 3
609904,PARENT,Jaclynette N Chatman,0,ELLINGTON,Edward K Ellington Elementary School,ES,Network 3
609904,PARENT,Keith  Mack,0,ELLINGTON,Edward K Ellington Elementary School,ES,Network 3
609904,PARENT,Pachen J Allen,0,ELLINGTON,Edward K Ellington Elementary School,ES,Network 3
609904,TEACHER,Kimberly L Leflore,0,ELLINGTON,Edward K Ellington Elementary School,ES,Network 3
609904,TEACHER,Kimberly R McCoy,0,ELLINGTON,Edward K Ellington Elementary School,ES,Network 3
610592,COMMUNITY,Marlon  Haywood,0,ENGLEWOOD STEM HS,Englewood STEM High School,HS,Network 16
610592,COMMUNITY,Otis  Woods,0,ENGLEWOOD STEM HS,Englewood STEM High School,HS,Network 16
610592,COMMUNITY,Sheila  Garrett,0,ENGLEWOOD STEM HS,Englewood STEM High School,HS,Network 16
610592,PARENT,Anthony  Rushton,0,ENGLEWOOD STEM HS,Englewood STEM High School,HS,Network 16
610592,PARENT,Bettye  Eboifo,0,ENGLEWOOD STEM HS,Englewood STEM High School,HS,Network 16
610592,PARENT,Denise  McDaniel,0,ENGLEWOOD STEM HS,Englewood STEM High School,HS,Network 16
610592,PARENT,Dionne  Frye,0,ENGLEWOOD STEM HS,Englewood STEM High School,HS,Network 16
610592,PARENT,Michael  Montagano,0,ENGLEWOOD STEM HS,Englewood STEM High School,HS,Network 16
610592,PARENT,Renetta  Dobine,0,ENGLEWOOD STEM HS,Englewood STEM High School,HS,Network 16
610592,TEACHER,Derrick S Bullie,0,ENGLEWOOD STEM HS,Englewood STEM High School,HS,Network 16
610592,TEACHER,Emily K Cook,0,ENGLEWOOD STEM HS,Englewood STEM High School,HS,Network 16
609907,COMMUNITY,Roy C Baldon,0,ERICSON,Leif Ericson Elementary Scholastic Academy,ES,Network 5
609907,PARENT,Gregory  Peters,0,ERICSON,Leif Ericson Elementary Scholastic Academy,ES,Network 5
609909,PARENT,Vanessa  Diaz,0,EVERETT,Edward Everett Elementary School,ES,ISP
609909,TEACHER,Laurie M Roney,0,EVERETT,Edward Everett Elementary School,ES,ISP
609909,TEACHER,Olga S Garcia,0,EVERETT,Edward Everett Elementary School,ES,ISP
610319,COMMUNITY,Suzanne  Pletsch,0,EVERGREEN,Evergreen Academy Middle School,MS,Network 8
610319,COMMUNITY,Yvette  Alvarado Cruz,0,EVERGREEN,Evergreen Academy Middle School,MS,Network 8
610319,NONTCHSTAFF,Manolete F Rhem,0,EVERGREEN,Evergreen Academy Middle School,MS,Network 8
610319,PARENT,Rosemarie  Villarreal,0,EVERGREEN,Evergreen Academy Middle School,MS,Network 8
610319,TEACHER,Ashley A Cordova,0,EVERGREEN,Evergreen Academy Middle School,MS,Network 8
610319,TEACHER,Paul C Kanelos,0,EVERGREEN,Evergreen Academy Middle School,MS,Network 8
610362,COMMUNITY,Arie E Conyers,0,EVERS,Medgar Evers Elementary School,ES,Network 11
610362,COMMUNITY,Vickie R Powell-Bass,0,EVERS,Medgar Evers Elementary School,ES,Network 11
610362,NONTCHSTAFF,Rhonda C Taylor,0,EVERS,Medgar Evers Elementary School,ES,Network 11
610362,PARENT,Alexis B Wysinger,0,EVERS,Medgar Evers Elementary School,ES,Network 11
610362,PARENT,Brittany  Waddell,0,EVERS,Medgar Evers Elementary School,ES,Network 11
610362,PARENT,Heather  Mike,0,EVERS,Medgar Evers Elementary School,ES,Network 11
610362,PARENT,Laura  Cope,0,EVERS,Medgar Evers Elementary School,ES,Network 11
610362,PARENT,Tameka D Jones,0,EVERS,Medgar Evers Elementary School,ES,Network 11
610362,PARENT,Tiffany A Beckford,0,EVERS,Medgar Evers Elementary School,ES,Network 11
610362,TEACHER,Adam D McCullough,0,EVERS,Medgar Evers Elementary School,ES,Network 11
610362,TEACHER,Latricia A Porter,0,EVERS,Medgar Evers Elementary School,ES,Network 11
610057,COMMUNITY,Homero  Sanchez,0,FAIRFIELD,Fairfield Elementary Academy,ES,Network 10
610057,PARENT,Guadalupe  Tejeda,0,FAIRFIELD,Fairfield Elementary Academy,ES,Network 10
610057,PARENT,Martha M Diaz,0,FAIRFIELD,Fairfield Elementary Academy,ES,Network 10
610057,PARENT,Sevilla M Rita,0,FAIRFIELD,Fairfield Elementary Academy,ES,Network 10
609910,NONTCHSTAFF,Jill L Woodson,0,FALCONER,Laughlin Falconer Elementary School,ES,Network 3
609910,PARENT,Ma Teresa  Zarate,0,FALCONER,Laughlin Falconer Elementary School,ES,Network 3
609910,PARENT,Mairen  Zambrano,0,FALCONER,Laughlin Falconer Elementary School,ES,Network 3
609910,PARENT,Maria L Martinez,0,FALCONER,Laughlin Falconer Elementary School,ES,Network 3
609910,TEACHER,Brian  Rose,0,FALCONER,Laughlin Falconer Elementary School,ES,Network 3
609910,TEACHER,Jeanette L Franchi,0,FALCONER,Laughlin Falconer Elementary School,ES,Network 3
610055,COMMUNITY,Adraine P Rice,0,FARADAY,Michael Faraday Elementary School,ES,Network 5
610055,COMMUNITY,Carmen  Rice,0,FARADAY,Michael Faraday Elementary School,ES,Network 5
610055,PARENT,Keshawn M Bell,0,FARADAY,Michael Faraday Elementary School,ES,Network 5
610055,TEACHER,Anthony J Maloni,0,FARADAY,Michael Faraday Elementary School,ES,Network 5
610055,TEACHER,Sheryl L San Juaquin,0,FARADAY,Michael Faraday Elementary School,ES,Network 5
609912,PARENT,Alma  Nikezic,0,FARNSWORTH,James B Farnsworth Elementary School,ES,Network 1
609912,PARENT,Philip  Calato,0,FARNSWORTH,James B Farnsworth Elementary School,ES,Network 1
609912,TEACHER,Nancy E Connolly,0,FARNSWORTH,James B Farnsworth Elementary School,ES,Network 1
609912,TEACHER,Rose A Loch,0,FARNSWORTH,James B Farnsworth Elementary School,ES,Network 1
609967,COMMUNITY,Mica  Padua,0,FINKL,William F Finkl Elementary School,ES,Network 7
609967,NONTCHSTAFF,Carmen V Chavez,0,FINKL,William F Finkl Elementary School,ES,Network 7
609967,NONTCHSTAFF,Maria A Mata,0,FINKL,William F Finkl Elementary School,ES,Network 7
609967,PARENT,Angelicka L Sanchez,0,FINKL,William F Finkl Elementary School,ES,Network 7
609967,PARENT,Lavonda E Blair,0,FINKL,William F Finkl Elementary School,ES,Network 7
609967,PARENT,Lorena  Vargas,0,FINKL,William F Finkl Elementary School,ES,Network 7
609967,PARENT,Maria F Martinez,0,FINKL,William F Finkl Elementary School,ES,Network 7
609967,TEACHER,Anita D Zajac,0,FINKL,William F Finkl Elementary School,ES,Network 7
609967,TEACHER,Erin  Treacy,0,FINKL,William F Finkl Elementary School,ES,Network 7
609967,TEACHER,Jose J Rodriguez,0,FINKL,William F Finkl Elementary School,ES,Network 7
609967,TEACHER,Sheri A Winkler,0,FINKL,William F Finkl Elementary School,ES,Network 7
609967,TEACHER,Tamara  Schwab,0,FINKL,William F Finkl Elementary School,ES,Network 7
609919,NONTCHSTAFF,Debra  Strong,0,FISKE,John Fiske Elementary School,ES,Network 9
609919,PARENT,Alexis  Mimms,0,FISKE,John Fiske Elementary School,ES,Network 9
609919,PARENT,Yolanda  Ray,0,FISKE,John Fiske Elementary School,ES,Network 9
609919,TEACHER,Joi B Tillman,0,FISKE,John Fiske Elementary School,ES,Network 9
609919,TEACHER,Sheree W Hardaway,0,FISKE,John Fiske Elementary School,ES,Network 9
609708,COMMUNITY,Ruth  Cruz,0,FOREMAN HS,Edwin G. Foreman College and Career Academy,HS,Network 14
609708,NONTCHSTAFF,Sebastian D Pittman,0,FOREMAN HS,Edwin G. Foreman College and Career Academy,HS,Network 14
609708,TEACHER,Nestor A Garces,0,FOREMAN HS,Edwin G. Foreman College and Career Academy,HS,Network 14
609924,COMMUNITY,Kweli  kwaza,0,FORT DEARBORN,Fort Dearborn Elementary School,ES,Network 11
609924,COMMUNITY,Stanley  Moore,0,FORT DEARBORN,Fort Dearborn Elementary School,ES,Network 11
609924,NONTCHSTAFF,Joyce  Barnes,0,FORT DEARBORN,Fort Dearborn Elementary School,ES,Network 11
609924,PARENT,Ashli  walker,0,FORT DEARBORN,Fort Dearborn Elementary School,ES,Network 11
609924,PARENT,Tiffany  Jones,0,FORT DEARBORN,Fort Dearborn Elementary School,ES,Network 11
